rental_id,rental_date,return_date,rental_days,customer_id,customer_name,store_id,store_location,film_id,film_title,category_id,category_name,payment_id,payment_date,payment_amount
6592,"2005-07-12 07:19:35","2005-07-19 07:15:35",7,273,"PRISCILLA LOWE",1,"Lethbridge, Canada",763,"SATISFACTION CONFIDENTIAL",15,Sports,7379,"2005-07-12 07:19:35",8.99
6593,"2005-07-12 07:21:17","2005-07-14 02:35:17",2,356,"GERALD FULTZ",1,"Lethbridge, Canada",755,"SABRINA MIDNIGHT",3,Children,9614,"2005-07-12 07:21:17",4.99
6594,"2005-07-12 07:25:43","2005-07-13 07:59:43",1,517,"BRAD MCCURDY",2,"Woodridge, Australia",973,"WIFE TURN",6,Documentary,13928,"2005-07-12 07:25:43",4.99
6595,"2005-07-12 07:25:48","2005-07-20 02:24:48",8,458,"LLOYD DOWD",2,"Woodridge, Australia",284,"ENEMY ODDS",12,Music,12365,"2005-07-12 07:25:48",7.99
6596,"2005-07-12 07:32:59","2005-07-13 02:47:59",1,409,"RODNEY MOELLER",1,"Lethbridge, Canada",199,"CUPBOARD SINNERS",6,Documentary,11073,"2005-07-12 07:32:59",2.99
6597,"2005-07-12 07:37:02","2005-07-16 10:24:02",4,479,"ZACHARY HITE",2,"Woodridge, Australia",218,"DECEIVER BETRAYED",7,Drama,12941,"2005-07-12 07:37:02",0.99
6598,"2005-07-12 07:38:25","2005-07-19 07:58:25",7,532,"NEIL RENNER",1,"Lethbridge, Canada",445,"HYDE DOCTOR",4,Classics,14318,"2005-07-12 07:38:25",4.99
6599,"2005-07-12 07:41:14","2005-07-21 02:45:14",9,519,"RON DELUCA",1,"Lethbridge, Canada",948,"VOICE PEACH",13,New,13974,"2005-07-12 07:41:14",3.99
6600,"2005-07-12 07:41:48","2005-07-18 12:36:48",6,389,"ALAN KAHN",1,"Lethbridge, Canada",730,"RIDGEMONT SUBMARINE",13,New,10538,"2005-07-12 07:41:48",3.99
6601,"2005-07-12 07:44:49","2005-07-20 03:22:49",8,464,"JEROME KENYON",1,"Lethbridge, Canada",358,"GILMORE BOILED",4,Classics,12534,"2005-07-12 07:44:49",3.99
6602,"2005-07-12 07:50:24","2005-07-20 03:25:24",8,214,"KRISTIN JOHNSTON",2,"Woodridge, Australia",519,"LIBERTY MAGNIFICENT",15,Sports,5813,"2005-07-12 07:50:24",7.99
6603,"2005-07-12 07:52:55","2005-07-16 13:19:55",4,425,"FRANCIS SIKES",1,"Lethbridge, Canada",784,"SHANGHAI TYCOON",16,Travel,11492,"2005-07-12 07:52:55",2.99
6604,"2005-07-12 07:57:45","2005-07-16 05:41:45",4,365,"BRUCE SCHWARZ",1,"Lethbridge, Canada",179,"CONQUERER NUTS",7,Drama,9866,"2005-07-12 07:57:45",4.99
6605,"2005-07-12 08:01:07","2005-07-19 03:12:07",7,547,"KURT EMMONS",2,"Woodridge, Australia",635,"OKLAHOMA JUMANJI",13,New,14694,"2005-07-12 08:01:07",0.99
6606,"2005-07-12 08:03:40","2005-07-13 09:05:40",1,178,"MARION SNYDER",1,"Lethbridge, Canada",616,"NATIONAL STORY",6,Documentary,4839,"2005-07-12 08:03:40",2.99
6607,"2005-07-12 08:08:50","2005-07-20 09:17:50",8,562,"WALLACE SLONE",2,"Woodridge, Australia",74,"BIRCH ANTITRUST",12,Music,15059,"2005-07-12 08:08:50",8.99
6608,"2005-07-12 08:16:50","2005-07-18 07:08:50",6,244,"VIOLA HANSON",2,"Woodridge, Australia",782,"SHAKESPEARE SADDLE",15,Sports,6602,"2005-07-12 08:16:50",2.99
6609,"2005-07-12 08:19:41","2005-07-19 08:19:41",7,133,"PAULINE HENRY",1,"Lethbridge, Canada",733,"RIVER OUTLAW",15,Sports,3598,"2005-07-12 08:19:41",3.99
6610,"2005-07-12 08:20:02","2005-07-21 09:16:02",9,353,"JONATHAN SCARBOROUGH",1,"Lethbridge, Canada",140,"CHEAPER CLYDE",14,Sci-Fi,9539,"2005-07-12 08:20:02",3.99
6611,"2005-07-12 08:20:23","2005-07-16 07:19:23",4,286,"VELMA LUCAS",1,"Lethbridge, Canada",351,"GASLIGHT CRUSADE",11,Horror,7744,"2005-07-12 08:20:23",2.99
6612,"2005-07-12 08:28:33","2005-07-17 06:25:33",5,152,"ALICIA MILLS",1,"Lethbridge, Canada",53,"BANG KWAI",8,Family,4143,"2005-07-12 08:28:33",2.99
6613,"2005-07-12 08:30:07","2005-07-14 10:25:07",2,460,"LEON BOSTIC",2,"Woodridge, Australia",749,"RULES HUMAN",11,Horror,12423,"2005-07-12 08:30:07",4.99
6614,"2005-07-12 08:33:49","2005-07-18 07:28:49",6,144,"CLARA SHAW",2,"Woodridge, Australia",659,"PARK CITIZEN",1,Action,3893,"2005-07-12 08:33:49",7.99
6615,"2005-07-12 08:36:22","2005-07-20 09:03:22",8,438,"BARRY LOVELACE",2,"Woodridge, Australia",5,"AFRICAN EGG",8,Family,11812,"2005-07-12 08:36:22",4.99
6616,"2005-07-12 08:37:30","2005-07-20 10:33:30",8,179,"DANA HART",2,"Woodridge, Australia",398,"HANOVER GALAXY",12,Music,4871,"2005-07-12 08:37:30",7.99
6617,"2005-07-12 08:39:56","2005-07-14 09:32:56",2,248,"CAROLINE BOWMAN",1,"Lethbridge, Canada",498,"KILLER INNOCENT",8,Family,6707,"2005-07-12 08:39:56",2.99
6618,"2005-07-12 08:41:42","2005-07-14 05:34:42",2,327,"LARRY THRASHER",1,"Lethbridge, Canada",928,"UPTOWN YOUNG",3,Children,8835,"2005-07-12 08:41:42",2.99
6619,"2005-07-12 08:50:48","2005-07-14 11:54:48",2,305,"RICHARD MCCRARY",1,"Lethbridge, Canada",885,"TEXAS WATCH",11,Horror,8281,"2005-07-12 08:50:48",0.99
6620,"2005-07-12 08:51:03","2005-07-16 03:59:03",4,337,"JERRY JORDON",2,"Woodridge, Australia",514,"LEBOWSKI SOLDIERS",7,Drama,9109,"2005-07-12 08:51:03",2.99
6621,"2005-07-12 08:57:30","2005-07-14 09:47:30",2,561,"IAN STILL",1,"Lethbridge, Canada",482,"JEOPARDY ENCINO",4,Classics,15034,"2005-07-12 08:57:30",0.99
6622,"2005-07-12 09:04:11","2005-07-13 04:27:11",1,325,"TIMOTHY BUNN",2,"Woodridge, Australia",948,"VOICE PEACH",13,New,8787,"2005-07-12 09:04:11",0.99
6623,"2005-07-12 09:05:34","2005-07-19 13:54:34",7,302,"MICHAEL SILVERMAN",2,"Woodridge, Australia",964,"WATERFRONT DELIVERANCE",1,Action,8196,"2005-07-12 09:05:34",7.99
6624,"2005-07-12 09:05:50","2005-07-18 13:59:50",6,335,"GREGORY MAULDIN",1,"Lethbridge, Canada",861,"SUIT WALLS",10,Games,9053,"2005-07-12 09:05:50",7.99
6625,"2005-07-12 09:06:40","2005-07-21 04:57:40",9,443,"FRANCISCO SKIDMORE",2,"Woodridge, Australia",160,"CLUB GRAFFITI",2,Animation,11950,"2005-07-12 09:06:40",5.99
6626,"2005-07-12 09:16:24","2005-07-17 04:06:24",5,269,"CASSANDRA WALTERS",2,"Woodridge, Australia",527,"LOLA AGENT",11,Horror,7287,"2005-07-12 09:16:24",5.99
6627,"2005-07-12 09:16:46","2005-07-17 10:58:46",5,565,"JAIME NETTLES",1,"Lethbridge, Canada",136,"CHAPLIN LICENSE",13,New,15137,"2005-07-12 09:16:46",2.99
6628,"2005-07-12 09:18:08","2005-07-21 04:27:08",9,211,"STACEY MONTGOMERY",1,"Lethbridge, Canada",636,"OLEANDER CLUE",12,Music,5731,"2005-07-12 09:18:08",4.99
6629,"2005-07-12 09:18:35","2005-07-20 11:34:35",8,582,"ANDY VANHORN",2,"Woodridge, Australia",625,"NONE SPIKING",14,Sci-Fi,15593,"2005-07-12 09:18:35",5.99
6630,"2005-07-12 09:30:05","2005-07-14 08:29:05",2,462,"WARREN SHERROD",1,"Lethbridge, Canada",402,"HARPER DYING",2,Animation,12476,"2005-07-12 09:30:05",0.99
6631,"2005-07-12 09:31:43","2005-07-15 05:00:43",3,204,"ROSEMARY SCHMIDT",2,"Woodridge, Australia",509,"LANGUAGE COWBOY",3,Children,5532,"2005-07-12 09:31:43",0.99
6632,"2005-07-12 09:33:10","2005-07-15 11:36:10",3,442,"LEROY BUSTAMANTE",1,"Lethbridge, Canada",644,"OSCAR GOLD",2,Animation,11929,"2005-07-12 09:33:10",2.99
6633,"2005-07-12 09:35:42","2005-07-13 12:56:42",1,150,"DANIELLE DANIELS",2,"Woodridge, Australia",638,"OPERATION OPERATION",5,Comedy,4090,"2005-07-12 09:35:42",2.99
6634,"2005-07-12 09:37:18","2005-07-13 09:28:18",1,50,"DIANE COLLINS",1,"Lethbridge, Canada",646,"OUTBREAK DIVINE",10,Games,1371,"2005-07-12 09:37:18",0.99
6635,"2005-07-12 09:47:58","2005-07-16 15:43:58",4,273,"PRISCILLA LOWE",1,"Lethbridge, Canada",114,"CAMELOT VACATION",14,Sci-Fi,7380,"2005-07-12 09:47:58",1.99
6636,"2005-07-12 09:49:46","2005-07-14 12:15:46",2,441,"MARIO CHEATHAM",2,"Woodridge, Australia",720,"REDEMPTION COMFORTS",13,New,11896,"2005-07-12 09:49:46",2.99
6637,"2005-07-12 09:57:39","2005-07-19 08:40:39",7,164,"JOANN GARDNER",1,"Lethbridge, Canada",625,"NONE SPIKING",14,Sci-Fi,4459,"2005-07-12 09:57:39",4.99
6638,"2005-07-12 09:58:02","2005-07-13 09:40:02",1,87,"WANDA PATTERSON",2,"Woodridge, Australia",46,"AUTUMN CROW",10,Games,2368,"2005-07-12 09:58:02",4.99
6639,"2005-07-12 10:00:44","2005-07-19 04:56:44",7,587,"SERGIO STANFIELD",2,"Woodridge, Australia",743,"ROOM ROMAN",2,Animation,15718,"2005-07-12 10:00:44",0.99
6640,"2005-07-12 10:27:19","2005-07-21 06:28:19",9,148,"ELEANOR HUNT",1,"Lethbridge, Canada",614,"NAME DETECTIVE",10,Games,4025,"2005-07-12 10:27:19",8.99
6641,"2005-07-12 10:33:14","2005-07-20 08:24:14",8,334,"RAYMOND MCWHORTER",1,"Lethbridge, Canada",468,"INVASION CYCLONE",3,Children,9025,"2005-07-12 10:33:14",5.99
6642,"2005-07-12 10:37:52","2005-07-13 15:13:52",1,441,"MARIO CHEATHAM",1,"Lethbridge, Canada",45,"ATTRACTION NEWTON",13,New,11897,"2005-07-12 10:37:52",4.99
6643,"2005-07-12 10:39:22","2005-07-18 13:52:22",6,88,"BONNIE HUGHES",1,"Lethbridge, Canada",39,"ARMAGEDDON LOST",14,Sci-Fi,2396,"2005-07-12 10:39:22",1.99
6644,"2005-07-12 10:39:39","2005-07-14 11:50:39",2,285,"MIRIAM MCKINNEY",1,"Lethbridge, Canada",586,"MOCKINGBIRD HOLLYWOOD",1,Action,7718,"2005-07-12 10:39:39",0.99
6645,"2005-07-12 10:39:55","2005-07-17 07:41:55",5,73,"BEVERLY BROOKS",2,"Woodridge, Australia",626,"NOON PAPI",3,Children,1978,"2005-07-12 10:39:55",2.99
6646,"2005-07-12 10:41:34","2005-07-15 05:31:34",3,508,"MILTON HOWLAND",1,"Lethbridge, Canada",885,"TEXAS WATCH",11,Horror,13692,"2005-07-12 10:41:34",0.99
6647,"2005-07-12 10:43:53","2005-07-14 05:37:53",2,8,"SUSAN WILSON",1,"Lethbridge, Canada",401,"HAROLD FRENCH",7,Drama,219,"2005-07-12 10:43:53",0.99
6648,"2005-07-12 10:46:30","2005-07-14 16:15:30",2,356,"GERALD FULTZ",2,"Woodridge, Australia",157,"CLOCKWORK PARADISE",3,Children,9615,"2005-07-12 10:46:30",0.99
6649,"2005-07-12 10:51:09","2005-07-14 16:05:09",2,57,"EVELYN MORGAN",2,"Woodridge, Australia",13,"ALI FOREVER",11,Horror,1579,"2005-07-12 10:51:09",4.99
6650,"2005-07-12 10:57:10","2005-07-14 07:24:10",2,526,"KARL SEAL",1,"Lethbridge, Canada",349,"GANGS PRIDE",2,Animation,14155,"2005-07-12 10:57:10",2.99
6651,"2005-07-12 10:57:28","2005-07-15 06:06:28",3,447,"CLIFFORD BOWENS",2,"Woodridge, Australia",19,"AMADEUS HOLY",1,Action,12067,"2005-07-12 10:57:28",0.99
6652,"2005-07-12 10:59:38","2005-07-13 13:52:38",1,518,"GABRIEL HARDER",1,"Lethbridge, Canada",476,"JASON TRAP",8,Family,13946,"2005-07-12 10:59:38",2.99
6653,"2005-07-12 11:06:17","2005-07-19 16:52:17",7,25,"DEBORAH WALKER",2,"Woodridge, Australia",133,"CHAMBER ITALIAN",12,Music,668,"2005-07-12 11:06:17",4.99
6654,"2005-07-12 11:06:28","2005-07-20 10:27:28",8,458,"LLOYD DOWD",2,"Woodridge, Australia",629,"NOTORIOUS REUNION",6,Documentary,12366,"2005-07-12 11:06:28",1.99
6655,"2005-07-12 11:08:32","2005-07-15 15:17:32",3,100,"ROBIN HAYES",2,"Woodridge, Australia",858,"SUBMARINE BED",5,Comedy,2700,"2005-07-12 11:08:32",4.99
6656,"2005-07-12 11:09:47","2005-07-14 05:50:47",2,330,"SCOTT SHELLEY",1,"Lethbridge, Canada",494,"KARATE MOON",11,Horror,8920,"2005-07-12 11:09:47",0.99
6657,"2005-07-12 11:11:36","2005-07-16 15:56:36",4,553,"MAX PITT",2,"Woodridge, Australia",809,"SLIPPER FIDELITY",15,Sports,14842,"2005-07-12 11:11:36",0.99
6658,"2005-07-12 11:13:21","2005-07-17 09:10:21",5,27,"SHIRLEY ALLEN",2,"Woodridge, Australia",37,"ARIZONA BANG",4,Classics,734,"2005-07-12 11:13:21",4.99
6659,"2005-07-12 11:18:05","2005-07-16 16:45:05",4,134,"EMMA BOYD",2,"Woodridge, Australia",494,"KARATE MOON",11,Horror,3623,"2005-07-12 11:18:05",0.99
6660,"2005-07-12 11:20:12","2005-07-20 12:58:12",8,598,"WADE DELVALLE",1,"Lethbridge, Canada",99,"BRINGING HYSTERICAL",5,Comedy,16018,"2005-07-12 11:20:12",3.99
6661,"2005-07-12 11:20:39","2005-07-16 08:17:39",4,315,"KENNETH GOODEN",2,"Woodridge, Australia",515,"LEGALLY SECRETARY",3,Children,8543,"2005-07-12 11:20:39",4.99
6662,"2005-07-12 11:21:06","2005-07-13 13:00:06",1,99,"EMILY DIAZ",2,"Woodridge, Australia",320,"FLAMINGOS CONNECTICUT",13,New,2677,"2005-07-12 11:21:06",4.99
6663,"2005-07-12 11:27:35","2005-07-21 16:35:35",9,5,"ELIZABETH BROWN",2,"Woodridge, Australia",951,"VOYAGE LEGALLY",4,Classics,123,"2005-07-12 11:27:35",3.99
6664,"2005-07-12 11:28:22","2005-07-15 09:30:22",3,351,"JACK FOUST",2,"Woodridge, Australia",1000,"ZORRO ARK",5,Comedy,9497,"2005-07-12 11:28:22",4.99
6665,"2005-07-12 11:29:14","2005-07-19 11:26:14",7,587,"SERGIO STANFIELD",2,"Woodridge, Australia",640,"OPUS ICE",9,Foreign,15719,"2005-07-12 11:29:14",6.99
6666,"2005-07-12 11:32:15","2005-07-14 16:09:15",2,314,"GEORGE LINTON",1,"Lethbridge, Canada",702,"PULP BEVERLY",11,Horror,8515,"2005-07-12 11:32:15",2.99
6667,"2005-07-12 11:36:22","2005-07-19 12:53:22",7,50,"DIANE COLLINS",2,"Woodridge, Australia",48,"BACKLASH UNDEFEATED",3,Children,1372,"2005-07-12 11:36:22",8.99
6668,"2005-07-12 11:37:45","2005-07-14 13:28:45",2,199,"BETH FRANKLIN",2,"Woodridge, Australia",328,"FOREVER CANDIDATE",3,Children,5402,"2005-07-12 11:37:45",2.99
6669,"2005-07-12 11:39:55","2005-07-20 05:56:55",8,355,"TERRY GRISSOM",1,"Lethbridge, Canada",311,"FICTION CHRISTMAS",9,Foreign,9597,"2005-07-12 11:39:55",4.99
6670,"2005-07-12 11:44:33","2005-07-19 07:54:33",7,249,"DORA MEDINA",1,"Lethbridge, Canada",682,"PITTSBURGH HUNCHBACK",8,Family,6727,"2005-07-12 11:44:33",7.99
6671,"2005-07-12 11:48:48","2005-07-19 16:55:48",7,526,"KARL SEAL",1,"Lethbridge, Canada",213,"DATE SPEED",8,Family,14156,"2005-07-12 11:48:48",3.99
6672,"2005-07-12 11:49:16","2005-07-13 07:03:16",1,439,"ALEXANDER FENNELL",1,"Lethbridge, Canada",83,"BLUES INSTINCT",8,Family,11844,"2005-07-12 11:49:16",2.99
6673,"2005-07-12 11:50:56","2005-07-13 14:27:56",1,322,"JASON MORRISSEY",2,"Woodridge, Australia",434,"HORROR REIGN",16,Travel,8709,"2005-07-12 11:50:56",0.99
6674,"2005-07-12 11:51:54","2005-07-13 16:57:54",1,399,"DANNY ISOM",1,"Lethbridge, Canada",521,"LIES TREATMENT",7,Drama,10795,"2005-07-12 11:51:54",4.99
6675,"2005-07-12 11:53:06","2005-07-13 06:09:06",1,523,"HARVEY GUAJARDO",2,"Woodridge, Australia",460,"INNOCENT USUAL",9,Foreign,14086,"2005-07-12 11:53:06",4.99
6676,"2005-07-12 11:53:40","2005-07-19 09:15:40",7,571,"JOHNNIE CHISHOLM",1,"Lethbridge, Canada",499,"KING EVOLUTION",8,Family,15299,"2005-07-12 11:53:40",8.99
6677,"2005-07-12 11:58:14","2005-07-21 06:05:14",9,516,"ELMER NOE",2,"Woodridge, Australia",521,"LIES TREATMENT",7,Drama,13897,"2005-07-12 11:58:14",6.99
6678,"2005-07-12 11:58:36","2005-07-15 17:50:36",3,330,"SCOTT SHELLEY",2,"Woodridge, Australia",761,"SANTA PARIS",3,Children,8921,"2005-07-12 11:58:36",2.99
6679,"2005-07-12 12:01:07","2005-07-14 11:36:07",2,586,"KIRK STCLAIR",2,"Woodridge, Australia",800,"SINNERS ATLANTIS",11,Horror,15697,"2005-07-12 12:01:07",2.99
6680,"2005-07-12 12:01:56","2005-07-16 17:32:56",4,43,"CHRISTINE ROBERTS",2,"Woodridge, Australia",634,"ODDS BOOGIE",8,Family,1189,"2005-07-12 12:01:56",0.99
6681,"2005-07-12 12:04:12","2005-07-19 11:01:12",7,368,"HARRY ARCE",1,"Lethbridge, Canada",188,"CRAZY HOME",5,Comedy,9956,"2005-07-12 12:04:12",2.99
6682,"2005-07-12 12:12:43","2005-07-21 10:49:43",9,339,"WALTER PERRYMAN",1,"Lethbridge, Canada",433,"HORN WORKING",2,Animation,9167,"2005-07-12 12:12:43",7.99
6683,"2005-07-12 12:14:05","2005-07-17 14:02:05",5,244,"VIOLA HANSON",1,"Lethbridge, Canada",753,"RUSH GOODFELLAS",8,Family,6603,"2005-07-12 12:14:05",2.99
6684,"2005-07-12 12:14:42","2005-07-21 11:07:42",9,583,"MARSHALL THORN",1,"Lethbridge, Canada",619,"NEIGHBORS CHARADE",15,Sports,15626,"2005-07-12 12:14:42",6.99
6685,"2005-07-12 12:16:28","2005-07-19 17:03:28",7,5,"ELIZABETH BROWN",1,"Lethbridge, Canada",314,"FIGHT JAWBREAKER",2,Animation,124,"2005-07-12 12:16:28",4.99
6686,"2005-07-12 12:18:38","2005-07-13 17:56:38",1,6,"JENNIFER DAVIS",2,"Woodridge, Australia",833,"SPLENDOR PATTON",3,Children,158,"2005-07-12 12:18:38",0.99
6687,"2005-07-12 12:19:23","2005-07-19 17:12:23",7,128,"MARJORIE TUCKER",2,"Woodridge, Australia",600,"MOTIONS DETAILS",11,Horror,3449,"2005-07-12 12:19:23",2.99
6688,"2005-07-12 12:22:12","2005-07-14 14:05:12",2,246,"MARIAN MENDOZA",2,"Woodridge, Australia",518,"LIAISONS SWEET",16,Travel,6668,"2005-07-12 12:22:12",4.99
6689,"2005-07-12 12:22:13","2005-07-16 07:44:13",4,525,"ADRIAN CLARY",2,"Woodridge, Australia",344,"FURY MURDER",3,Children,14123,"2005-07-12 12:22:13",1.99
6690,"2005-07-12 12:23:02","2005-07-16 15:39:02",4,447,"CLIFFORD BOWENS",1,"Lethbridge, Canada",925,"UNITED PILOT",6,Documentary,12068,"2005-07-12 12:23:02",1.99
6691,"2005-07-12 12:26:38","2005-07-18 13:26:38",6,192,"LAURIE LAWRENCE",2,"Woodridge, Australia",89,"BORROWERS BEDAZZLED",2,Animation,5202,"2005-07-12 12:26:38",0.99
6692,"2005-07-12 12:35:39","2005-07-20 11:20:39",8,372,"STEVE MACKENZIE",2,"Woodridge, Australia",622,"NEWSIES STORY",6,Documentary,10064,"2005-07-12 12:35:39",4.99
6693,"2005-07-12 12:37:00","2005-07-20 09:36:00",8,573,"BYRON BOX",2,"Woodridge, Australia",438,"HUMAN GRAFFITI",10,Games,15351,"2005-07-12 12:37:00",7.99
6694,"2005-07-12 12:39:23","2005-07-19 14:47:23",7,204,"ROSEMARY SCHMIDT",2,"Woodridge, Australia",127,"CAT CONEHEADS",5,Comedy,5533,"2005-07-12 12:39:23",6.99
6695,"2005-07-12 12:39:39","2005-07-17 13:36:39",5,550,"GUY BROWNLEE",1,"Lethbridge, Canada",679,"PILOT HOOSIERS",8,Family,14757,"2005-07-12 12:39:39",2.99
6696,"2005-07-12 12:44:04","2005-07-16 14:17:04",4,273,"PRISCILLA LOWE",2,"Woodridge, Australia",67,"BERETS AGENT",1,Action,7381,"2005-07-12 12:44:04",2.99
6697,"2005-07-12 12:44:57","2005-07-19 13:02:57",7,103,"GLADYS HAMILTON",2,"Woodridge, Australia",47,"BABY HALL",9,Foreign,2783,"2005-07-12 12:44:57",6.99
6698,"2005-07-12 12:45:00","2005-07-16 11:16:00",4,64,"JUDITH COX",2,"Woodridge, Australia",966,"WEDDING APOLLO",6,Documentary,1749,"2005-07-12 12:45:00",1.99
6699,"2005-07-12 12:45:21","2005-07-15 12:59:21",3,565,"JAIME NETTLES",1,"Lethbridge, Canada",748,"RUGRATS SHAKESPEARE",1,Action,15138,"2005-07-12 12:45:21",0.99
6700,"2005-07-12 12:47:22","2005-07-21 16:04:22",9,184,"VIVIAN RUIZ",1,"Lethbridge, Canada",673,"PERSONAL LADYBUGS",12,Music,5006,"2005-07-12 12:47:22",6.99
6701,"2005-07-12 12:47:59","2005-07-13 10:28:59",1,454,"ALEX GRESHAM",2,"Woodridge, Australia",752,"RUNNER MADIGAN",12,Music,12264,"2005-07-12 12:47:59",0.99
6702,"2005-07-12 12:48:03","2005-07-13 11:55:03",1,164,"JOANN GARDNER",2,"Woodridge, Australia",52,"BALLROOM MOCKINGBIRD",9,Foreign,4460,"2005-07-12 12:48:03",0.99
6703,"2005-07-12 12:50:19","2005-07-16 13:41:19",4,470,"GORDON ALLARD",1,"Lethbridge, Canada",10,"ALADDIN CALENDAR",15,Sports,12702,"2005-07-12 12:50:19",4.99
6704,"2005-07-12 12:50:24","2005-07-20 16:41:24",8,595,"TERRENCE GUNDERSON",1,"Lethbridge, Canada",349,"GANGS PRIDE",2,Animation,15936,"2005-07-12 12:50:24",6.99
6705,"2005-07-12 12:53:11","2005-07-13 07:17:11",1,363,"ROY WHITING",1,"Lethbridge, Canada",929,"USUAL UNTOUCHABLES",9,Foreign,9816,"2005-07-12 12:53:11",4.99
6706,"2005-07-12 12:59:16","2005-07-19 10:37:16",7,267,"MARGIE WADE",2,"Woodridge, Australia",993,"WRONG BEHAVIOR",3,Children,7224,"2005-07-12 12:59:16",3.99
6707,"2005-07-12 13:07:55","2005-07-16 16:26:55",4,80,"MARILYN ROSS",1,"Lethbridge, Canada",90,"BOULEVARD MOB",13,New,2177,"2005-07-12 13:07:55",1.99
6708,"2005-07-12 13:10:55","2005-07-21 07:36:55",9,82,"KATHRYN COLEMAN",1,"Lethbridge, Canada",82,"BLOOD ARGONAUTS",8,Family,2229,"2005-07-12 13:10:55",6.99
6709,"2005-07-12 13:20:41","2005-07-16 10:37:41",4,322,"JASON MORRISSEY",2,"Woodridge, Australia",881,"TEMPLE ATTRACTION",11,Horror,8710,"2005-07-12 13:20:41",4.99
6710,"2005-07-12 13:23:09","2005-07-20 10:10:09",8,462,"WARREN SHERROD",2,"Woodridge, Australia",175,"CONFUSED CANDLES",8,Family,12477,"2005-07-12 13:23:09",7.99
6711,"2005-07-12 13:23:40","2005-07-20 11:45:40",8,257,"MARSHA DOUGLAS",1,"Lethbridge, Canada",486,"JET NEIGHBORS",9,Foreign,6929,"2005-07-12 13:23:40",5.99
6712,"2005-07-12 13:24:47","2005-07-20 09:35:47",8,226,"MAUREEN LITTLE",2,"Woodridge, Australia",1000,"ZORRO ARK",5,Comedy,6095,"2005-07-12 13:24:47",9.99
6713,"2005-07-12 13:27:36","2005-07-16 11:14:36",4,557,"FELIX GAFFNEY",1,"Lethbridge, Canada",917,"TUXEDO MILE",15,Sports,14919,"2005-07-12 13:27:36",3.99
6714,"2005-07-12 13:29:06","2005-07-18 16:02:06",6,370,"WAYNE TRUONG",1,"Lethbridge, Canada",424,"HOLOCAUST HIGHBALL",3,Children,10002,"2005-07-12 13:29:06",0.99
6715,"2005-07-12 13:32:28","2005-07-15 17:01:28",3,386,"TODD TAN",2,"Woodridge, Australia",139,"CHASING FIGHT",8,Family,10458,"2005-07-12 13:32:28",4.99
6716,"2005-07-12 13:34:58","2005-07-19 15:09:58",7,367,"ADAM GOOCH",2,"Woodridge, Australia",610,"MUSIC BOONDOCK",8,Family,9926,"2005-07-12 13:34:58",0.99
6717,"2005-07-12 13:35:02","2005-07-20 15:03:02",8,273,"PRISCILLA LOWE",2,"Woodridge, Australia",115,"CAMPUS REMEMBER",1,Action,7382,"2005-07-12 13:35:02",5.99
6718,"2005-07-12 13:38:06","2005-07-18 09:05:06",6,541,"DARREN WINDHAM",1,"Lethbridge, Canada",494,"KARATE MOON",11,Horror,14560,"2005-07-12 13:38:06",2.99
6719,"2005-07-12 13:40:37","2005-07-15 15:23:37",3,330,"SCOTT SHELLEY",1,"Lethbridge, Canada",162,"CLUELESS BUCKET",1,Action,8922,"2005-07-12 13:40:37",2.99
6720,"2005-07-12 13:41:16","2005-07-13 14:41:16",1,151,"MEGAN PALMER",1,"Lethbridge, Canada",594,"MONTEZUMA COMMAND",1,Action,4117,"2005-07-12 13:41:16",0.99
6721,"2005-07-12 13:42:58","2005-07-19 16:39:58",7,462,"WARREN SHERROD",2,"Woodridge, Australia",614,"NAME DETECTIVE",10,Games,12478,"2005-07-12 13:42:58",6.99
6722,"2005-07-12 13:44:03","2005-07-19 12:43:03",7,211,"STACEY MONTGOMERY",1,"Lethbridge, Canada",687,"POCUS PULP",6,Documentary,5732,"2005-07-12 13:44:03",1.99
6723,"2005-07-12 13:44:57","2005-07-14 15:57:57",2,499,"MARC OUTLAW",2,"Woodridge, Australia",588,"MODEL FISH",3,Children,13442,"2005-07-12 13:44:57",4.99
6724,"2005-07-12 13:45:15","2005-07-19 19:18:15",7,262,"PATSY DAVIDSON",1,"Lethbridge, Canada",545,"MADNESS ATTACKS",9,Foreign,7081,"2005-07-12 13:45:15",3.99
6725,"2005-07-12 13:47:17","2005-07-17 13:31:17",5,213,"GINA WILLIAMSON",2,"Woodridge, Australia",181,"CONTACT ANONYMOUS",16,Travel,5788,"2005-07-12 13:47:17",2.99
6726,"2005-07-12 13:48:14","2005-07-16 11:11:14",4,97,"ANNIE RUSSELL",2,"Woodridge, Australia",981,"WOLVES DESIRE",16,Travel,2631,"2005-07-12 13:48:14",0.99
6727,"2005-07-12 13:54:25","2005-07-14 17:29:25",2,407,"DALE RATCLIFF",2,"Woodridge, Australia",830,"SPIRIT FLINTSTONES",11,Horror,11011,"2005-07-12 13:54:25",0.99
6728,"2005-07-12 13:56:48","2005-07-15 18:49:48",3,414,"VINCENT RALSTON",1,"Lethbridge, Canada",458,"INDIAN LOVE",8,Family,11199,"2005-07-12 13:56:48",0.99
6729,"2005-07-12 13:58:23","2005-07-19 09:34:23",7,455,"JON WILES",2,"Woodridge, Australia",547,"MAGIC MALLRATS",3,Children,12291,"2005-07-12 13:58:23",4.99
